ID,shape,numAg,massDensity,volAtom,coordinateNumber,lengthBond,errBond,numBond,angle,errAngle,numAngle,nSurfaceAtoms,diameter,aspectRatio,popFCC,popHCP,popICOS,SCN3,SCN4,SCN5,SCN6,SCN7,SCN8,SCN9,SCN10,SCN11,Efermi,IP,EA,Eg,popSurface,coordNumberNormalised,amorph
Ag1422-TH,TH,1422,7.356,24.35,10.4,2.965,0.114,0.4584294891785692,97.04,35.76,73500,424,0.7174760963628167,0.10183594822275419,0.8116232459999999,0.0,0.0,0.0,0.0,0.127358491,0.396226415,0.0,0.056603774,0.419811321,0.0,0.0,-3.7738,4.1575,3.3901,0.7674,0.2981715893108298,0.8666666666666667,0.1883767540000001
Ag1425-TH,TH,1425,7.337999999999999,24.41,10.4,2.965,0.115,0.4595521736418637,97.03,35.76,73683,419,0.7178840630631097,0.10635277740024675,0.799204771,0.0,0.0,0.0,0.0,0.12171837699999999,0.393794749,0.014319809,0.06443914099999999,0.40572792399999996,0.0,0.0,-3.7679,4.1512,3.3846,0.7666,0.29403508771929826,0.8666666666666667,0.20079522900000002
Ag1428-DH,DH,1428,7.382999999999999,24.261999999999997,10.68,2.9739999999999998,0.087,0.47277490176510945,96.86,35.59,76156,521,0.7142978366303459,0.170025405446694,0.705622933,0.24586549100000002,0.0,0.0,0.0,0.0,0.0038387720000000003,0.084452975,0.21880998100000001,0.579654511,0.113243762,0.0,-3.9607,4.3446,3.5769,0.7677,0.3648459383753501,0.89,0.048511576
Ag1442-DH,DH,1442,3.1910000000000003,56.133,10.54,2.972,0.111,0.47115324642923967,96.74,35.63,74920,607,0.7450189844955495,0.5020233889730058,0.407185629,0.215568862,0.0,0.0,0.0,0.008237231999999999,0.0032948929999999997,0.065897858,0.18121911,0.313014827,0.428336079,0.0,-3.8073,4.1729,3.4418,0.7311,0.4209431345353675,0.8783333333333333,0.377245509
Ag1452-TR,TR,1452,5.518,32.464,10.52,2.968,0.107,0.4737728435102601,97.13,35.93,76104,398,0.7249215282316377,0.1667619255956067,0.743833017,0.0,0.0,0.0,0.0,0.015075377,0.08040201,0.603015075,0.060301508,0.180904523,0.060301508,0.0,-3.7206,4.0985,3.3429,0.7556,0.2741046831955923,0.8766666666666666,0.25616698299999996
Ag1463-tOH,OH,1463,5.354,33.454,10.63,2.971,0.076,0.48238009106218427,97.09,36.14,77274,572,0.7227894108242702,0.2610094121787272,0.939393939,0.0,0.0,0.0,0.0,0.0,0.0,0.146853147,0.083916084,0.7692307690000001,0.0,0.0,-3.9167,4.2904,3.5431,0.7473,0.39097744360902253,0.8858333333333334,0.06060606099999999
Ag1469-OH,OH,1469,4.476,40.021,10.63,2.972,0.078,0.48425123183434166,97.06,36.12,77550,578,0.7251251439306772,0.31300868250066993,0.8855218859999999,0.0,0.0,0.0,0.0,0.010380623,0.0,0.062283737,0.166089965,0.761245675,0.0,0.0,-3.8908,4.2625,3.5192,0.7433,0.3934649421375085,0.8858333333333334,0.11447811400000008
Ag146-DH,DH,146,9.962,17.980999999999998,9.18,2.918,0.125,0.039169213497162104,94.72,34.55,5849,97,0.30416058885289443,0.1759531333818698,0.204081633,0.30612244899999996,0.0,0.0,0.0,0.0,0.020618557,0.412371134,0.206185567,0.309278351,0.051546392,0.0,-3.7548,4.6095,2.9034,1.7061,0.6643835616438356,0.765,0.489795918
Ag146-OH,OH,146,6.607,27.11,9.04,2.9139999999999997,0.131,0.03854549990644296,95.05,35.43,5676,102,0.3035397503203506,0.2528705108212359,0.8636363640000001,0.0,0.0,0.0,0.0,0.058823529000000006,0.0,0.470588235,0.0,0.470588235,0.0,0.0,-3.6854,4.5038,2.8707,1.6331,0.6986301369863014,0.7533333333333333,0.1363636359999999
Ag147-IH,IH,147,10.839,16.526,9.47,2.928,0.129,0.040790868833031874,94.55,34.21,6210,92,0.3037561069613409,0.07496277118045568,0.0,0.545454545,0.018181818,0.0,0.0,0.0,0.130434783,0.0,0.6521739129999999,0.21739130399999998,0.0,0.0,-3.7501,4.592,2.908,1.6840000000000002,0.6258503401360545,0.7891666666666667,0.436363637
Ag1484-DH,DH,1484,8.06,22.224,10.9,2.9930000000000003,0.14,0.5018399550926215,96.56,35.31,82327,516,0.7210851638110967,0.10768504747042261,0.351239669,0.21177686,0.0,0.0,0.0,0.0,0.0038759690000000004,0.058139535,0.251937984,0.44573643399999996,0.240310078,0.0,-3.9816,4.3631,3.6001,0.763,0.3477088948787062,0.9083333333333333,0.436983471
Ag1489-DH,DH,1489,8.347000000000001,21.459,10.7,2.9730000000000003,0.079,0.4940435352086322,96.94,35.65,79682,524,0.7222313477464288,0.11260285817205701,0.715025907,0.23316062199999998,0.0,0.0,0.0,0.0,0.003816794,0.229007634,0.152671756,0.5916030529999999,0.022900762999999998,0.0,-3.9547,4.3347,3.5746,0.7601,0.3519140362659503,0.8916666666666666,0.051813471
Ag1493-DH,DH,1493,6.476,27.660999999999998,10.74,2.978,0.10099999999999999,0.4976610740348032,96.8,35.59,80481,534,0.7283857112734039,0.21295358198295433,0.725755996,0.24504692399999997,0.0,0.0,0.0,0.0,0.003745318,0.06741573,0.25093633,0.543071161,0.13483146099999999,0.0,-3.9668,4.3429,3.5908,0.7521,0.3576691225720027,0.895,0.029197080000000097
Ag1493-tRD,RD,1493,8.771,20.421,10.5,2.966,0.11199999999999999,0.4861223726064991,97.17,35.89,78174,363,0.7356642858023581,0.06944948813678407,0.737168142,0.0,0.0,0.0,0.0,0.0,0.26446281,0.661157025,0.066115702,0.0,0.008264463,0.0,-3.7162,4.0928,3.3396,0.7532,0.24313462826523777,0.875,0.262831858
Ag1499-GRC,GRC,1499,8.575,20.889,10.54,2.967,0.092,0.4898646541508139,96.97,35.86,78666,480,0.7271277225291537,0.12496875697482511,0.9411187440000001,0.0,0.0,0.0,0.0,0.0,0.2,0.15,0.55,0.1,0.0,0.0,-3.8741,4.2505,3.4979,0.7526,0.3202134756504336,0.8783333333333333,0.05888125599999994
Ag1503-DH,DH,1503,6.526,27.445999999999998,10.69,2.9730000000000003,0.08,0.49834715898459425,96.93,35.68,80256,547,0.7305163527569619,0.2146269380606454,0.694560669,0.23535564899999997,0.0,0.0,0.0,0.0,0.003656307,0.089579525,0.212065814,0.648994516,0.045703839,0.0,-3.9509,4.3259,3.576,0.7499,0.3639387890884897,0.8908333333333333,0.07008368200000004
Ag1504-TO,TO,1504,8.749,20.475,10.68,2.971,0.077,0.49809767354830664,97.1,36.02,80352,528,0.7231409237457394,0.08344330162088538,0.975409836,0.0,0.0,0.0,0.0,0.0,0.0,0.272727273,0.181818182,0.545454545,0.0,0.0,-3.9527,4.3323,3.5732,0.7591,0.35106382978723405,0.89,0.024590164000000025
Ag1513-DH,DH,1513,5.364,33.391999999999996,10.73,2.978,0.10400000000000001,0.5037110958647789,96.76,35.47,81097,543,0.7354319411461178,0.2664852939004623,0.5938144329999999,0.26185567,0.0,0.0,0.0,0.0,0.022099447999999997,0.0,0.303867403,0.581952118,0.092081031,0.0,-4.0024,4.3755,3.6294,0.7461,0.3588896232650364,0.8941666666666667,0.1443298970000001
Ag1514-DH,DH,1514,6.891,25.995,10.76,2.98,0.11599999999999999,0.5056446079960082,96.71,35.38,81759,522,0.7275645061610356,0.14368362264303272,0.557459677,0.252016129,0.0,0.0,0.0,0.0,0.019157088,0.030651341000000002,0.270114943,0.536398467,0.143678161,0.0,-3.9954,4.3727,3.6178,0.7549,0.34478203434610305,0.8966666666666666,0.19052419399999998
Ag1523-RD,RD,1523,6.9639999999999995,25.72,10.48,2.965,0.11199999999999999,0.49510384831285476,97.2,35.92,79518,366,0.742903529846532,0.11721746171076167,0.6992221259999999,0.0,0.0,0.0,0.0,0.0,0.196721311,0.786885246,0.016393443,0.0,0.0,0.0,-3.693,4.0645,3.3216,0.7429,0.24031516743269862,0.8733333333333334,0.3007778740000001
Ag1524-mRD,RD,1524,5.747999999999999,31.162,10.5,2.966,0.11199999999999999,0.4962265327761492,97.16,35.9,79704,374,0.7433435302721562,0.16802956862451626,0.68173913,0.0,0.0,0.0,0.0,0.016042781000000002,0.128342246,0.770053476,0.064171123,0.021390374,0.0,0.0,-3.6742,4.0458,3.3026,0.7432,0.24540682414698162,0.875,0.31826087000000003
Ag1535-HO,HO,1535,7.546,23.737,10.57,2.969,0.09699999999999999,0.5033368677103474,97.12,35.88,81090,425,0.7379152545625645,0.07591958533728141,0.7990990990000001,0.0,0.0,0.0,0.0,0.014117646999999999,0.225882353,0.19764705899999999,0.225882353,0.33647058799999996,0.0,0.0,-3.799,4.1755,3.4227,0.7528,0.2768729641693811,0.8808333333333334,0.2009009009999999
Ag1542-TZ,TZ,1542,7.246,24.72,10.55,2.968,0.10099999999999999,0.5048337803280734,97.07,35.82,81228,416,0.7400649826011692,0.08631744968843619,0.8241563059999999,0.0,0.0,0.0,0.0,0.0,0.346153846,0.23076923100000002,0.115384615,0.307692308,0.0,0.0,-3.7633,4.1381,3.3886,0.7495,0.2697795071335927,0.8791666666666668,0.1758436940000001
Ag1543-DH,DH,1543,5.515,32.477,10.68,2.9730000000000003,0.077,0.5114451443896962,96.96,35.75,82266,572,0.7418161674286218,0.26778648662610327,0.715756952,0.23171987600000002,0.0,0.0,0.0,0.0,0.0034965029999999998,0.192307692,0.104895105,0.681818182,0.017482517,0.0,-3.9382,4.3074,3.5692,0.7382,0.37070641607258586,0.89,0.05252317200000001
Ag1549-DH,DH,1549,7.16,25.016,10.7,2.9739999999999998,0.077,0.5143142269070043,96.96,35.71,82902,552,0.735163449859592,0.13748357142883513,0.7021063190000001,0.22567703100000003,0.0,0.0,0.0,0.0,0.003623188,0.18115942,0.144927536,0.6521739129999999,0.018115942,0.0,-3.927,4.2997,3.5543,0.7454,0.3563589412524209,0.8916666666666666,0.07221664999999988
Ag1550-DH,DH,1550,7.3629999999999995,24.326,10.71,2.975,0.091,0.5150003118567954,96.85,35.51,83243,541,0.7305293167037578,0.15159510383898148,0.718533201,0.242814668,0.0,0.0,0.0,0.0,0.003696858,0.11090573,0.18484288399999999,0.517560074,0.182994455,0.0,-3.963,4.3392,3.5869,0.7523,0.34903225806451615,0.8925000000000001,0.03865213100000009
Ag1561-DH,DH,1561,6.058,29.566999999999997,10.66,2.972,0.077,0.5163101103973056,96.93,35.68,82939,561,0.7412222672675869,0.28618763217181376,0.69,0.23,0.0,0.0,0.0,0.0,0.003565062,0.249554367,0.071301248,0.659536542,0.016042781000000002,0.0,-3.9351,4.3041,3.5660000000000003,0.7381,0.35938500960922487,0.8883333333333333,0.08000000000000007
Ag156-DH,DH,156,6.972,25.691,9.17,2.915,0.11900000000000001,0.04197592465539824,94.79,34.65,6244,102,0.3152779237746284,0.29217847410495207,0.37037037,0.46296296299999995,0.0,0.0,0.0,0.0,0.019607843,0.19607843100000003,0.490196078,0.294117647,0.0,0.0,-3.8556,4.6801,3.0366,1.6435,0.6538461538461539,0.7641666666666667,0.1666666670000001
Ag1579-DH,DH,1579,5.827000000000001,30.743000000000002,10.69,2.9739999999999998,0.077,0.523981787563151,96.97,35.75,84362,572,0.7434257010106311,0.19194052771340234,0.695134062,0.223435948,0.0,0.0,0.0,0.0,0.0034965029999999998,0.174825175,0.12237762199999999,0.681818182,0.017482517,0.0,-3.9248,4.2929,3.5568,0.7361,0.3622545915136162,0.8908333333333333,0.08142998999999995
Ag1598-DH,DH,1598,5.98,29.954,10.75,2.977,0.09,0.5329008919104348,96.88,35.68,86090,582,0.751102567512251,0.2519606862787311,0.724409449,0.23917322800000002,0.0,0.0,0.0,0.0,0.003436426,0.067010309,0.233676976,0.627147766,0.068728522,0.0,-3.9631,4.3286,3.5977,0.7309,0.3642052565707134,0.8958333333333334,0.036417323
Ag1633-TH,TH,1633,7.0489999999999995,25.413,10.52,2.969,0.106,0.5332751200648662,97.14,35.82,86070,419,0.7524104285281131,0.10758121240880476,0.789950577,0.0,0.0,0.019093079,0.0,0.0,0.45823389,0.20047732699999998,0.057279236,0.264916468,0.0,0.0,-3.7519,4.119,3.3848,0.7342,0.256582976117575,0.8766666666666666,0.21004942299999996
Ag1634-DH,DH,1634,8.005,22.375999999999998,10.74,2.975,0.087,0.5445643360568827,96.92,35.59,88137,565,0.7467310354507507,0.12376211799726303,0.729653882,0.238540692,0.0,0.0,0.0,0.0,0.0035398229999999997,0.10442477900000001,0.18761061899999998,0.575221239,0.12920354,0.0,-3.9699,4.3383,3.6016,0.7367,0.34577723378212977,0.895,0.031805426000000026
Ag1637-TR,TR,1637,4.872,36.762,10.59,2.969,0.094,0.5381400860724755,97.11,36.02,86430,522,0.759971527281504,0.21017017600948157,0.779372197,0.0,0.0,0.0,0.0,0.011494253000000001,0.045977011,0.298850575,0.137931034,0.505747126,0.0,0.0,-3.7768,4.1381,3.4155,0.7226,0.3188759926695174,0.8825,0.22062780299999996
Ag1638-tTH,TH,1638,7.974,22.463,10.52,2.968,0.105,0.5347720326825921,97.14,35.83,86256,433,0.75475443102244,0.08260548227093212,0.790041494,0.0,0.0,0.0,0.0,0.0,0.498845266,0.166281755,0.069284065,0.265588915,0.0,0.0,-3.7539,4.1204,3.3874,0.733,0.26434676434676435,0.8766666666666666,0.209958506
Ag1648-DH,DH,1648,5.197,34.464,10.77,2.978,0.095,0.5506767292459303,96.85,35.67,89035,597,0.7630762496318781,0.30100220316425885,0.7364414840000001,0.23786869600000002,0.0,0.0,0.0,0.0,0.003350084,0.048576214000000006,0.261306533,0.611390285,0.075376884,0.0,-3.9746,4.334,3.6152,0.7188,0.36225728155339804,0.8975,0.025689819999999863
Ag164-RD,RD,164,11.769,15.22,8.93,2.907,0.177,0.04303623775962078,95.52,35.2,6408,72,0.32885343026014824,0.0498964167303191,0.41304347799999996,0.0,0.0,0.0,0.0,0.0,0.333333333,0.666666667,0.0,0.0,0.0,0.0,-3.611,4.4163,2.8076,1.6087,0.43902439024390244,0.7441666666666666,0.586956522
Ag1654-mTO,mTO,1654,7.392,24.23,10.68,2.972,0.087,0.5482442462421256,97.19,36.04,88548,528,0.7506533876752658,0.14231633566646867,0.85079929,0.0,0.0,0.0,0.0,0.0,0.0,0.409090909,0.045454545,0.545454545,0.0,0.0,-3.8486,4.213,3.4843,0.7287,0.3192261185006046,0.89,0.14920071000000001
Ag1656-SRC,SRC,1656,9.492,18.871,10.64,2.971,0.09300000000000001,0.5467473336243996,97.14,35.91,88464,464,0.7552181020825224,0.04279784269827394,0.8187919459999999,0.0,0.0,0.0,0.0,0.0,0.10344827599999999,0.413793103,0.310344828,0.172413793,0.0,0.0,-3.8454,4.2132,3.4777,0.7355,0.28019323671497587,0.8866666666666667,0.18120805400000006
Ag1658-DH,DH,1658,5.356,33.444,10.7,2.9730000000000003,0.076,0.5507391006050022,96.98,35.77,88681,612,0.7653355955997782,0.2954531826666307,0.721797323,0.23422562100000002,0.0,0.0,0.0,0.0,0.0032679740000000003,0.179738562,0.114379085,0.68627451,0.016339869,0.0,-3.9489,4.3072,3.5907,0.7165,0.3691194209891435,0.8916666666666666,0.043977056000000014
Ag165-RO,RO,165,11.362,15.765999999999998,9.02,2.9130000000000003,0.156,0.04378469406848375,95.57,35.35,6522,86,0.32575160431306927,0.040043176020384076,0.240506329,0.0,0.0,0.0,0.0,0.0,0.27906976699999997,0.558139535,0.069767442,0.093023256,0.0,0.0,-3.7278,4.5397,2.9244,1.6153,0.5212121212121212,0.7516666666666666,0.759493671
Ag165-T,T,165,2.7310000000000003,65.594,8.73,2.898,0.146,0.04228778145075781,95.11,35.89,5976,130,0.33407753194022133,0.8779493455602991,0.37142857100000004,0.0,0.0,0.030769231,0.0,0.0,0.092307692,0.23076923100000002,0.0,0.646153846,0.0,0.0,-3.715,4.425,2.9999,1.4251,0.7878787878787878,0.7275,0.628571429
Ag1660-DH,DH,1660,7.919,22.618000000000002,10.73,2.9739999999999998,0.083,0.5527349840953034,96.94,35.58,89528,557,0.750584497182202,0.09507132187416219,0.7271078879999999,0.24932003600000002,0.0,0.0,0.0,0.0,0.0035906640000000004,0.190305206,0.346499102,0.40574506299999996,0.053859964,0.0,-3.9545,4.3215,3.6087,0.7128,0.33554216867469877,0.8941666666666667,0.023572075999999997
Ag1663-DH,DH,1663,4.419,40.534,10.71,2.975,0.087,0.5528597268134473,96.9,35.66,88839,602,0.7681463316858622,0.3522801195653397,0.7295004709999999,0.245051838,0.0,0.0,0.0,0.003322259,0.016611296,0.004983389,0.302325581,0.609634551,0.063122924,0.0,-3.9906,4.3473,3.6338,0.7135,0.3619963920625376,0.8925000000000001,0.025447691000000106
Ag1670-DH,DH,1670,7.961,22.5,10.75,2.977,0.087,0.557475207384769,96.93,35.62,90265,572,0.7515210209642352,0.15479023932684233,0.7012750459999999,0.224043716,0.0,0.0,0.0,0.0,0.0034965029999999998,0.09440559400000001,0.195804196,0.601398601,0.104895105,0.0,-3.96,4.3259,3.5941,0.7318,0.34251497005988024,0.8958333333333334,0.07468123800000015
Ag1679-TZ,TZ,1679,7.685,23.308000000000003,10.58,2.97,0.099,0.5512380714775775,97.2,35.94,88974,426,0.7639714694385482,0.06942968427058892,0.750997606,0.0,0.0,0.0,0.0,0.0,0.281690141,0.253521127,0.23943662,0.22535211300000002,0.0,0.0,-3.7710000000000004,4.1347,3.4074,0.7273,0.2537224538415724,0.8816666666666667,0.24900239400000002
Ag1692-HO,HO,1692,6.393,28.018,10.57,2.97,0.10099999999999999,0.5553545811763239,97.15,35.88,89616,446,0.7633372156301368,0.11486740914002151,0.7447833070000001,0.0,0.0,0.0,0.0,0.06726457400000001,0.215246637,0.10762331800000001,0.376681614,0.233183857,0.0,0.0,-3.7755,4.1378,3.4133,0.7245,0.2635933806146572,0.8808333333333334,0.25521669299999994
Ag1695-DH,DH,1695,7.206,24.858,10.83,2.984,0.122,0.5699494791991517,96.72,35.33,92563,562,0.7566248430375027,0.12021514211624829,0.5357458079999999,0.26125331,0.0,0.0,0.0,0.0,0.019572954,0.014234875,0.258007117,0.548042705,0.16014234900000002,0.0,-4.0353,4.3994,3.6715,0.7279,0.3315634218289086,0.9025,0.203000882
Ag1704-GRC,GRC,1704,8.203,21.837,10.71,2.98,0.13,0.5667685398864841,96.92,35.68,92172,433,0.7631956744549747,0.07977640360106833,0.771833202,0.0,0.0,0.0,0.0,0.0,0.09468822199999999,0.47344110899999997,0.11316397199999999,0.11085450300000001,0.207852194,0.0,-3.8237,4.3459,3.5055,0.8404,0.25410798122065725,0.8925000000000001,0.22816679799999995
Ag170-TR,TR,170,7.475,23.964000000000002,8.89,2.905,0.16699999999999998,0.044533150377346724,95.58,35.33,6588,78,0.3355862419629031,0.15850583826145542,0.41304347799999996,0.0,0.0,0.0,0.0,0.076923077,0.307692308,0.615384615,0.0,0.0,0.0,0.0,-3.6136,4.3833,2.8462,1.5371,0.4588235294117647,0.7408333333333333,0.586956522
Ag1714-DH,DH,1714,7.0729999999999995,25.326,10.79,2.978,0.098,0.574190731616042,96.89,35.58,93262,580,0.7620410457967208,0.1649513814178896,0.740740741,0.23985890699999998,0.0,0.0,0.0,0.0,0.005172414,0.081034483,0.218965517,0.5241379310000001,0.170689655,0.0,-3.9777,4.3389,3.6165,0.7224,0.338389731621937,0.8991666666666666,0.01940035200000001
Ag1721-mTO,mTO,1721,9.045,19.803,10.68,2.972,0.092,0.5706979355080147,97.2,35.98,92454,492,0.7641400273438025,0.05670265629983685,0.88283157,0.0,0.0,0.0,0.0,0.0,0.146341463,0.365853659,0.146341463,0.341463415,0.0,0.0,-3.8325,4.1955,3.4695,0.726,0.28588030214991283,0.89,0.11716842999999999
Ag1728-DH,DH,1728,4.864,36.825,10.7,2.9730000000000003,0.076,0.57412836025697,96.99,35.79,92426,642,0.7822934153428345,0.33636483488443814,0.722836096,0.23941068100000001,0.0,0.0,0.0,0.0,0.003115265,0.17133956399999997,0.12461059199999999,0.685358255,0.015576323999999999,0.0,-3.9553,4.306,3.6046,0.7014,0.3715277777777778,0.8916666666666666,0.03775322299999995
Ag1734-DH,DH,1734,7.297000000000001,24.549,10.76,2.9760000000000004,0.079,0.579180440341795,96.99,35.69,93777,594,0.7654032562927285,0.16214430236568694,0.728070175,0.22368421100000002,0.0,0.0,0.0,0.0,0.003367003,0.11784511800000001,0.168350168,0.656565657,0.053872054,0.0,-3.9499,4.3093,3.5188,0.7905,0.34256055363321797,0.8966666666666666,0.04824561399999994
Ag1739-DH,DH,1739,5.968999999999999,30.01,10.83,2.9819999999999998,0.11,0.5845443772219797,96.81,35.51,94866,587,0.7684824940995102,0.2106762322355106,0.638020833,0.238715278,0.0,0.0,0.0,0.0,0.02044293,0.010221465,0.265758092,0.5570698470000001,0.146507666,0.0,-4.013999999999999,4.3724,3.6557,0.7167,0.3375503162737205,0.9025,0.12326388899999996
Ag1745-DH-a,DH,1745,7.632999999999999,23.468000000000004,10.75,2.975,0.075,0.5823613796544627,97.02,35.73,94193,597,0.7663909975361501,0.12613474257330376,0.7142857140000001,0.217770035,0.0,0.0,0.0,0.0,0.003350084,0.18425460600000002,0.14237855900000002,0.6532663320000001,0.016750419,0.0,-3.9425,4.3009,3.5842,0.7167,0.34212034383954154,0.8958333333333334,0.0679442509999999
Ag1745-DH-b,DH,1745,4.579,39.122,10.69,2.9730000000000003,0.083,0.5790556976236512,96.96,35.75,93210,641,0.782533360577051,0.35980048572911,0.68115942,0.234601449,0.0,0.0,0.007800311999999999,0.0,0.020280811,0.05928237099999999,0.213728549,0.67550702,0.023400936,0.0,-3.9019,4.2502,3.5535,0.6967,0.3673352435530086,0.8908333333333333,0.08423913100000002
Ag1750-TO,TO,1750,7.5489999999999995,23.726999999999997,10.74,2.9739999999999998,0.07200000000000001,0.5834216927586852,97.18,36.12,94284,624,0.7649019530627459,0.14842078268934944,0.978685613,0.0,0.0,0.0,0.0,0.0,0.0,0.153846154,0.115384615,0.7307692309999999,0.0,0.0,-3.9487,4.306,3.5916,0.7144,0.3565714285714286,0.895,0.02131438699999999
Ag1763-DH,DH,1763,4.218,42.465,10.69,2.972,0.076,0.5853552048899145,96.99,35.8,94161,657,0.7922269046981455,0.38559167425959207,0.736889693,0.23508137399999998,0.0,0.0,0.0,0.0,0.00304414,0.16742770199999998,0.136986301,0.684931507,0.00761035,0.0,-3.9685,4.3141,3.623,0.6911,0.37266023823028926,0.8908333333333333,0.02802893300000009
Ag1764-RO,RO,1764,6.212000000000001,28.836,10.61,2.97,0.1,0.5811763238320963,97.22,36.02,93732,494,0.7765444551879837,0.14980281584244537,0.792125984,0.0,0.0,0.0,0.0,0.0,0.09716599199999999,0.534412955,0.012145748999999999,0.35627530399999996,0.0,0.0,-3.7331,4.0872,3.3791,0.7081,0.2800453514739229,0.8841666666666667,0.207874016
Ag1771-T,T,1771,1.676,106.853,10.44,2.966,0.098,0.574190731616042,96.9,36.02,90564,802,0.8325482331486627,0.9804973205567294,0.851393189,0.0,0.0,0.004987531,0.0,0.0,0.009975062,0.13216957599999998,0.0,0.800498753,0.052369077,0.0,-3.8079,4.1017,3.3489999999999998,0.7527,0.4528514963297572,0.87,0.14860681099999995
Ag1773-DH,DH,1773,3.5780000000000003,50.066,10.73,2.9739999999999998,0.084,0.5906567704110273,96.9,35.78,95096,662,0.7965053784745335,0.44215329829548905,0.742574257,0.243024302,0.0,0.0,0.0,0.0,0.018126888,0.009063444,0.29305136,0.6797583079999999,0.0,0.0,-3.9852,4.3284,3.6418,0.6866,0.3733784545967287,0.8941666666666667,0.01440144099999996
Ag1785-DH,DH,1785,6.351,28.206,10.74,2.975,0.07400000000000001,0.5954593650595646,97.03,35.77,96203,622,0.7755803514351807,0.17605145081850523,0.726569218,0.214961307,0.0,0.0,0.0,0.0,0.003215434,0.209003215,0.08038585200000001,0.6913183279999999,0.01607717,0.0,-3.9466,4.3001,3.5932,0.7069,0.3484593837535014,0.895,0.058469475000000104
Ag1794-DH,DH,1794,6.273,28.552,10.76,2.975,0.075,0.5994511320401672,97.03,35.76,96997,622,0.7782844973430724,0.20561114470199293,0.725255973,0.217576792,0.0,0.0,0.0,0.0,0.003215434,0.16077170400000002,0.144694534,0.675241158,0.01607717,0.0,-3.9403,4.2935,3.5872,0.7063,0.346711259754738,0.8966666666666666,0.05716723499999998
Ag1812-TR,TR,1812,6.731,26.61,10.67,2.972,0.091,0.600261959708102,97.15,35.92,97176,490,0.7805261575946175,0.10317007242384031,0.8290468990000001,0.0,0.0,0.0,0.0,0.012244898,0.19591836699999998,0.244897959,0.146938776,0.4,0.0,0.0,-3.8043,4.1601,3.4486,0.7115,0.2704194260485651,0.8891666666666667,0.17095310099999994
Ag181-DH,DH,181,4.183,42.825,9.18,2.925,0.156,0.04921100230774029,94.87,34.9,7250,127,0.3387521016030304,0.5284374887446086,0.074074074,0.240740741,0.0,0.0,0.023622047,0.015748031000000003,0.015748031000000003,0.14173228300000001,0.330708661,0.330708661,0.14173228300000001,0.0,-3.7792,4.6086,3.0332,1.5754,0.7016574585635359,0.765,0.6851851849999999
Ag1823-TZ,TZ,1823,8.266,21.671,10.64,2.972,0.096,0.6021331004802595,97.12,35.84,97398,462,0.7859156468284961,0.05242635623990843,0.8148420279999999,0.0,0.0,0.0,0.0,0.0,0.207792208,0.363636364,0.116883117,0.31168831199999997,0.0,0.0,-3.8080000000000003,4.1629,3.4531,0.7098,0.2534284147010422,0.8866666666666667,0.18515797200000006
Ag1824-DH,DH,1824,5.189,34.522,10.75,2.975,0.075,0.6091186926963138,97.04,35.8,98457,642,0.78692137249201,0.26156017699570977,0.7021996620000001,0.21573604100000002,0.0,0.0,0.0,0.0,0.003115265,0.12461059199999999,0.15576324,0.7009345790000001,0.015576323999999999,0.0,-3.9344,4.2834,3.5855,0.6979,0.3519736842105263,0.8958333333333334,0.08206429699999995
Ag1828-OH,OH,1828,5.142,34.836999999999996,10.73,2.9739999999999998,0.07200000000000001,0.6088692072600262,97.19,36.18,98184,672,0.7835290364965333,0.2591100018887672,0.953287197,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714300000002,0.071428571,0.7857142859999999,0.0,0.0,-3.9112,4.258,3.5645,0.6935,0.3676148796498906,0.8941666666666667,0.046712803000000025
Ag1833-DH,DH,1833,3.085,58.06,10.65,2.975,0.106,0.6059377533836462,96.87,35.7,97101,722,0.813754953001288,0.506862388718443,0.468046805,0.207020702,0.0,0.0,0.0,0.006925208,0.002770083,0.06232687,0.166204986,0.346260388,0.415512465,0.0,-3.8314,4.1677,3.4952,0.6725,0.3938897981451173,0.8875000000000001,0.32493249299999993
Ag1834-OH,OH,1834,4.378,40.917,10.72,2.9739999999999998,0.07400000000000001,0.6107403480321836,97.16,36.16,98460,678,0.7856262102722288,0.30589338664872284,0.9117647059999999,0.0,0.0,0.0,0.0,0.008849558,0.0,0.07079646,0.14159292,0.7787610620000001,0.0,0.0,-3.8819999999999997,4.227,3.5371,0.6899,0.3696837513631407,0.8933333333333334,0.08823529400000008
Ag1840-DH,DH,1840,8.439,21.226,10.81,2.978,0.08800000000000001,0.6176011975300941,96.96,35.59,100438,611,0.7775409431315301,0.08874668734584183,0.740439382,0.23189585,0.0,0.0,0.0,0.0,0.003273322,0.114566285,0.163666121,0.6710310970000001,0.047463175,0.0,-3.9676,4.3223,3.6131,0.7092,0.33206521739130435,0.9008333333333334,0.02766476799999995
Ag1849-RH,RH,1849,7.803,22.954,10.62,2.971,0.10400000000000001,0.6096176635688891,97.23,35.92,98790,435,0.7905070277050239,0.0932927376051614,0.7842998590000001,0.0,0.0,0.018390805,0.0,0.0,0.220689655,0.579310345,0.165517241,0.0,0.016091954,0.0,-3.7456,4.0974,3.3939999999999997,0.7034,0.23526230394808004,0.8849999999999999,0.2157001409999999
